HA_USAGE,topicDistribution_0,topicDistribution_1,topicDistribution_2,topicDistribution_3,topicDistribution_4
187,0.19997128089517124,0.19999724354743448,0.2000099660436171,0.19998027322954898,0.19998746030527953
952,0.20001988501530676,0.2000039497792465,0.1999838984181048,0.20003209456767462,0.2000091495900341
190,0.2000135383803473,0.19999733676481676,0.200011718408112,0.20001094862714516,0.19997933017100988
875,0.19998332764701146,0.20001717413950498,0.19997680892021202,0.20003412459709385,0.19996712333258868
1172,0.20001714577431634,0.19999896441101211,0.19999925468275648,0.19999823211421477,0.19998743110431683
1270,0.19996742302126724,0.19998327078434003,0.20001381303240046,0.19999130889349775,0.20001193902111308
1371,0.19998093323014546,0.20003237351274347,0.19996625808668347,0.2000302236019278,0.19996838866697117
115,0.19999833100315723,0.2000149694509914,0.19998896661999857,0.19998621063502764,0.20001974562480557
1739,0.19997406890155517,0.2000289885302737,0.2000216686862815,0.19997135071364144,0.19998144748084778
80,0.1999958367117989,0.1999967365945578,0.20000513493354127,0.19999882569993419,0.20001038108017685
706,0.19995651373924156,0.1999818502783299,0.2000166587760646,0.20003704704638084,0.20001423929774034
1369,0.200013885198012,0.19999497431363597,0.2000333359752658,0.20003983743371634,0.19996953060232772
88,0.2000082882384528,0.20001395903356667,0.1999992147140821,0.2000096607886345,0.19999464961209176
4,0.1999996249065907,0.19999897357623414,0.19999919767839625,0.2000006183698518,0.20000109821261738
423,0.20001987065819912,0.20003566290695565,0.20001151714043405,0.199976372347156,0.1999808309775794
783,0.1999912824733985,0.19996076417237027,0.20001587766727313,0.1999662919061156,0.20000740816012796
1265,0.19995460664150033,0.19995638063747964,0.20002411411827672,0.1999741829188099,0.2000307741745245
953,0.1999803598228372,0.19999449169736405,0.199976742532477,0.19998398701704384,0.20000987556833047
168,0.19998579008647902,0.20002111444985954,0.19998744782415093,0.2000072171371124,0.20001492488474185
511,0.19995820085012467,0.19999292802159324,0.19999610840205947,0.20001087718257818,0.20001944350221648
70,0.20001167276960843,0.19999424778797248,0.1999892474912566,0.19999172624101821,0.19999242208355833
712,0.2000413671417018,0.19999786177570442,0.19997293943169028,0.19998261314662127,0.2000234406453282
1672,0.19998420397196767,0.20003109851854914,0.2000035970318686,0.20000468278696304,0.2000134230647544
670,0.19997936490621182,0.19998103924940527,0.19997763113752653,0.19999776545352918,0.1999967844911545
125,0.1999904675150626,0.20001778528032763,0.19998169242915406,0.20000297654677734,0.19999216669992376
431,0.1999800501352672,0.19998739534121796,0.19998099812866685,0.20000701992715025,0.2000326961736011
1664,0.20001702390340081,0.19997664749879776,0.20000698290314067,0.1999993815234473,0.20000510880039513
25,0.20000137737218462,0.20000502647227938,0.20000373375438435,0.20000034517091086,0.19999552787220803
190,0.2000108147248578,0.2000294476305823,0.1999867855513595,0.20000270185927135,0.19998157822562826
1121,0.19999704089683748,0.20001472209184065,0.20001297977425522,0.20001852899440667,0.19997896917115487
8,0.2000011059504168,0.20000030568981023,0.19999958927720693,0.19999859917821436,0.1999996243298912
326,0.20001473287181287,0.20003134232371392,0.19998892611099903,0.2000317561536426,0.200008620183454
447,0.20001365048940503,0.2000231949620057,0.20002529906181835,0.19999217894177285,0.1999814845933763
1071,0.19999746956940198,0.1999939098770578,0.19997751151503243,0.20000169500203063,0.19998162638743655
272,0.19997651594249763,0.20002605247688104,0.19999928508475767,0.19998953427069685,0.20001821818455412
1144,0.20002862164140345,0.19998940515162236,0.19999339023653298,0.2000041438764457,0.19997513869747183
243,0.20000498755104934,0.20000940144778145,0.19997686774103238,0.2000241015146152,0.20003490423697767
1278,0.1999993062205535,0.20001682827539596,0.19998179763508805,0.19998452379258158,0.20000085910656298
444,0.1999823217383221,0.19997153766958567,0.20001335811981083,0.19997648197896753,0.19998703102547755
317,0.2000187576604046,0.2000354389592926,0.19997242775588167,0.20000330735833874,0.19996018601564855
462,0.19997745203471645,0.19997149010431836,0.19997354894224223,0.19997516415766217,0.1999858750399743
440,0.20000552524233747,0.20002873838344248,0.20002668818444852,0.2000103335646867,0.19999062051644326
17,0.19999830864097584,0.19999465663462757,0.19999662733766294,0.19999997542584305,0.1999906198099916
19,0.19999706888567834,0.2000022439481984,0.1999978547207364,0.19999753148943522,0.20000409509576803
76,0.19999646554735534,0.20001118891338723,0.20000842660267187,0.2000077098728241,0.19999867325046636
648,0.2000266178735066,0.1999999153042468,0.19996096531908894,0.20001978671966006,0.19998552103587924
671,0.19998023267815115,0.19999336526061748,0.20000865499554765,0.20001326551016077,0.20000368153545817
1770,0.20003063802180865,0.1999954802265497,0.199980526531718,0.19998028109621602,0.1999591739811153
1085,0.19997441984692158,0.19999944454537733,0.1999873932583374,0.2000087749176092,0.19999240006300542
179,0.19997440538679911,0.20000977092879976,0.19997785341153232,0.19998868795167646,0.19998226202604463
887,0.20000132011656588,0.20002395422283803,0.20000273664444215,0.19998119080961416,0.1999876996222557
1026,0.19999933366901856,0.1999995832739894,0.2000348778004873,0.1999666495705243,0.20002597387133372
1374,0.20003497927992447,0.20003350431531336,0.19999855000271036,0.1999633621960262,0.20001596033960461
800,0.19999943116668206,0.1999785216568692,0.19998401403146054,0.20000878312809484,0.19996468974160225
1482,0.20001595369509342,0.2000218323811682,0.1999924056293831,0.2000135667876313,0.20001230131957493
21,0.19999941667470034,0.2000055210504008,0.20000617237664622,0.19999997536106465,0.1999980043459372
1498,0.19999119865419382,0.20002103007124566,0.1999757346034361,0.20001638081590187,0.1999927112748768
573,0.20001744398718674,0.20003087107933146,0.20001753243788378,0.20001048807101043,0.20001184790128487
1703,0.19999325815341737,0.19998419414882757,0.20002875620592842,0.2000079524991604,0.19997094519777983
262,0.1999974748551278,0.20000319379156817,0.1999948667804543,0.2000190104882151,0.20002273907882512
21,0.1999974759757771,0.20000165260262803,0.19999796432100053,0.20000488111536752,0.2000022657219379
342,0.2000057407664283,0.20000246033907126,0.19998866990722106,0.20001631760332186,0.19996455885463052
270,0.19997153720259553,0.19999795289547173,0.1999785989634321,0.19999686255570337,0.20001445994763126
281,0.19999608432333835,0.20001884141721848,0.2000029666514813,0.19999546323250858,0.20002157246108915
598,0.2000053988616857,0.19999290279095056,0.20002121317574137,0.2000023889772756,0.1999886412722316
481,0.19998282804356837,0.1999909582565438,0.1999869486145894,0.19999532060604933,0.20003961944401075
243,0.1999944668290915,0.1999976352368822,0.20002322855804258,0.1999930845764499,0.19999196863109905
967,0.19999295487726887,0.19998532858654328,0.2000087758318935,0.1999918921079421,0.199984027673484
1606,0.2000045296933226,0.19998434060431208,0.19998008464658618,0.19996754150821616,0.19999329344808842
534,0.19998334638462512,0.19999668131650344,0.19998372520527316,0.20001899561149825,0.20000715200956978
8,0.20000208900026917,0.19999993005846356,0.20000000382876607,0.20000181993018348,0.1999985785171912
1495,0.20001312907141167,0.19997434979568984,0.19999706259138347,0.20002164046706383,0.20001878801845746
38,0.1999997290373418,0.20000269628797604,0.20000422478455104,0.19999273331528836,0.1999995882109377
1772,0.2000098736191688,0.20004019872399553,0.19998047914643113,0.20000241663046894,0.1999833667386923
316,0.19997800115743258,0.19998182086263064,0.19999892685477674,0.19999668087756015,0.19999517178691387
788,0.20001254995749115,0.1999847463338367,0.2000276748592987,0.1999723565197065,0.19999050886387826
13,0.1999984922288407,0.1999992370642311,0.2000019908879407,0.20000039679858503,0.19999985623041425
68,0.19999102075914119,0.2000216323586631,0.19999734498033528,0.20000220357944234,0.20001123536557808
869,0.19999566501878746,0.20003186857182567,0.19996057738746822,0.19997745975703446,0.20003372756436458
89,0.19997303479046966,0.1999898189325935,0.19998780463761742,0.19999030307146054,0.2000159813899669
